ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,S-N-G-No,N-G-No-Time1_1,N-G-No-Time1_2,N-G-No-Time1_3,N-G-No-Time1_4,T-N-G-No,N-G-No-Time2_1,N-G-No-Time2_2,N-G-No-Time2_3,N-G-No-Time2_4,G-N-G-No,N-G-No-Time3_1,N-G-No-Time3_2,N-G-No-Time3_3,N-G-No-Time3_4,S-N-B-No,N-B-No-Time1_1,N-B-No-Time1_2,N-B-No-Time1_3,N-B-No-Time1_4,T-N-B-No,N-B-No-Time2_1,N-B-No-Time2_2,N-B-No-Time2_3,N-B-No-Time2_4,G-N-B-No,N-B-No-Time3_1,N-B-No-Time3_2,N-B-No-Time3_3,N-B-No-Time3_4,S-N-G-Ms,N-G-Ms-Time1_1,N-G-Ms-Time1_2,N-G-Ms-Time1_3,N-G-Ms-Time1_4,T-N-G-Ms,N-G-Ms-Time2_1,N-G-Ms-Time2_2,N-G-Ms-Time2_3,N-G-Ms-Time2_4,G-N-G-Ms,N-G-Ms-Time3_1,N-G-Ms-Time3_2,N-G-Ms-Time3_3,N-G-Ms-Time3_4,S-N-B-Ms,N-B-Ms-Time1_1,N-B-Ms-Time1_2,N-B-Ms-Time1_3,N-B-Ms-Time1_4,T-N-B-Ms,N-B-Ms-Time2_1,N-B-Ms-Time2_2,N-B-Ms-Time2_3,N-B-Ms-Time2_4,G-N-B-Ms,Q90_1,Q90_2,Q90_3,Q90_4,S-M-G-No,M-G-No-Time1_1,M-G-No-Time1_2,M-G-No-Time1_3,M-G-No-Time1_4,T-M-G-No,M-G-No-Time2_1,M-G-No-Time2_2,M-G-No-Time2_3,M-G-No-Time2_4,G-M-G-No,M-G-No-Time3_1,M-G-No-Time3_2,M-G-No-Time3_3,M-G-No-Time3_4,S-M-B-No,M-B-No-Time1_1,M-B-No-Time1_2,M-B-No-Time1_3,M-B-No-Time1_4,T-M-B-No,M-B-No-Time2_1,M-B-No-Time2_2,M-B-No-Time2_3,M-B-No-Time2_4,G-M-B-No,M-B-No-Time3_1,M-B-No-Time3_2,M-B-No-Time3_3,M-B-No-Time3_4,S-M-G-Ms,M-G-Ms-Time1_1,M-G-Ms-Time1_2,M-G-Ms-Time1_3,M-G-Ms-Time1_4,T-M-G-Ms,M-G-Ms-Time2_1,M-G-Ms-Time2_2,M-G-Ms-Time2_3,M-G-Ms-Time2_4,G-M-G-Ms,M-G-Ms-Time3_1,M-G-Ms-Time3_2,M-G-Ms-Time3_3,M-G-Ms-Time3_4,S-M-B-Ms,M-B-Ms-Time1_1,M-B-Ms-Time1_2,M-B-Ms-Time1_3,M-B-Ms-Time1_4,T-M-B-Ms,M-B-Ms-Time2_1,M-B-Ms-Time2_2,M-B-Ms-Time2_3,M-B-Ms-Time2_4,G-M-B-Ms,M-B-Ms-Time3_1,M-B-Ms-Time3_2,M-B-Ms-Time3_3,M-B-Ms-Time3_4,DemoInstr,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_14,DO-BL-Non-moral-Good-Nomentalstates,DO-BL-Non-moral-Bad-Nomentalstates,DO-BL-Non-moral-Good-Mentalstates,DO-BL-Non-moral-Bad-Mentalstates,DO-BL-Moral-Good-Nomentalstates,DO-BL-Moral-Bad-Nomentalstates,DO-BL-Moral-Good-Mentalstates,DO-BL-Moral-Bad-Mentalstates,LocationLatitude,LocationLongitude,LocationAccuracy
R_1XLZrxfkQmhDaFz,Default Response Set,Anonymous,,,98.212.249.55,0,8/15/2016 14:50,8/15/2016 14:53,1,1,,,,,,,,,,,,,,,,1,45.401,45.401,46.209,1,1,24.055,24.055,24.637,1,1,21.609,21.609,22.119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,1,,4,7,Non-moral - Bad - No mental states,,G-N-B-No|N-B-No-Time1|S-N-B-No|N-B-No-Time2|T-N-B-No|N-B-No-Time3,,,,,,,40.15299988,-87.64589691,-1
R_33g1xchloqF4itA,Default Response Set,Anonymous,,,204.194.141.29,0,8/15/2016 14:51,8/15/2016 14:53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23.099,23.099,24.158,1,6,17.93,19.601,20.959,2,6,21.551,23.367,25.971,2,,,,,,,,,,,,,,,,,27,1,5,,5,4,Moral - Good - Mental states,,,,,,,T-M-G-Ms|M-G-Ms-Time1|S-M-G-Ms|M-G-Ms-Time2|G-M-G-Ms|M-G-Ms-Time3,,39.57910156,-77.8239975,-1
R_3Ryn1cSO9cJTZVc,Default Response Set,Anonymous,,,68.97.64.154,0,8/15/2016 14:49,8/15/2016 14:54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.232,40.232,41.728,1,1,52.557,52.557,53.622,1,1,124.236,124.236,127.734,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,5,,5,6,Moral - Bad - No mental states,,,,,,T-M-B-No|M-B-No-Time1|G-M-B-No|M-B-No-Time2|S-M-B-No|M-B-No-Time3,,,35.71069336,-97.42949677,-1
R_1dsJgCFBFOyk2G7,Default Response Set,Anonymous,,,69.113.183.235,0,8/15/2016 14:52,8/15/2016 14:54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28.406,31.861,58.549,2,3,27.631,27.631,40.438,1,5,20.891,20.891,25.987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,3,,5,5,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|T-M-G-No|M-G-No-Time2|S-M-G-No|M-G-No-Time3,,,,40.76390076,-74.03700256,-1
R_6n9VIv9hbtL0Tg5,Default Response Set,Anonymous,,,50.96.121.226,0,8/15/2016 14:53,8/15/2016 14:54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10.286,22.356,23.044,2,2,12.67,12.67,13.728,1,3,7.269,7.269,8.148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,5,,5,9,Moral - Good - No mental states,,,,,T-M-G-No|M-G-No-Time1|S-M-G-No|M-G-No-Time2|G-M-G-No|M-G-No-Time3,,,,31.93229675,-81.96589661,-1
R_3J7WdGCGt5mUJ1x,Default Response Set,Anonymous,,,69.121.60.183,0,8/15/2016 14:53,8/15/2016 14:54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3.393,27.475,30.189,4,7,13.744,27.138,29.276,5,7,3.859,6.097,24.719,2,,29,2,5,,5,3,Moral - Bad - Mental states,,,,,,,,G-M-B-Ms|M-B-Ms-Time1|S-M-B-Ms|M-B-Ms-Time2|T-M-B-Ms|M-B-Ms-Time3,40.78089905,-73.64150238,-1
R_1HnK3nrozPUDPHi,Default Response Set,Anonymous,,,96.57.65.98,0,8/15/2016 14:52,8/15/2016 14:55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,108.523,108.523,110.23,1,7,13.033,18.641,22.194,4,6,3.622,12.029,14.853,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,3,,5,4,Non-moral - Good - Mental states,,,S-N-G-Ms|N-G-Ms-Time1|T-N-G-Ms|N-G-Ms-Time2|G-N-G-Ms|N-G-Ms-Time3,,,,,,40.81559753,-73.11810303,-1
R_1QN6S0L2JDLI4wE,Default Response Set,Anonymous,,,76.189.34.15,0,8/15/2016 14:53,8/15/2016 14:55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24.943,24.943,25.943,1,4,23.903,23.903,26.443,1,4,23.235,24.563,25.095,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,5,,3,7,Moral - Bad - No mental states,,,,,,T-M-B-No|M-B-No-Time1|G-M-B-No|M-B-No-Time2|S-M-B-No|M-B-No-Time3,,,41.03990173,-81.48020172,-1
R_2XhArshKizipIDs,Default Response Set,Anonymous,,,72.240.64.18,0,8/15/2016 14:53,8/15/2016 14:55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.429,25.381,26.304,2,1,19.303,19.303,20.031,1,1,18.155,18.155,19.239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2,5,,5,4,Moral - Bad - No mental states,,,,,,G-M-B-No|M-B-No-Time1|T-M-B-No|M-B-No-Time2|S-M-B-No|M-B-No-Time3,,,41.7059021,-83.63760376,-1
R_3eweXYBeDDpHQrz,Default Response Set,Anonymous,,,67.231.43.86,0,8/15/2016 14:53,8/15/2016 14:56,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.85,40.689,43.333,4,6,19.619,43.853,45.146,2,6,22.243,23.927,29.025,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,5,,4,7,Non-moral - Bad - Mental states,,,,T-N-B-Ms|N-B-Ms-Time1|G-N-B-Ms|N-B-Ms-Time2|S-N-B-Ms|Q90,,,,,35.87109375,-89.90460205,-1
R_6SGsudj72MaeOHj,Default Response Set,Anonymous,,,75.64.106.174,0,8/15/2016 14:53,8/15/2016 14:56,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,22,1,5,,4,9,Moral - Good - Mental states,,,,,,,G-M-G-Ms|M-G-Ms-Time1|T-M-G-Ms|M-G-Ms-Time2|S-M-G-Ms|M-G-Ms-Time3,,35.03869629,-89.92759705,-1
R_02On86jgzSU8Kul,Default Response Set,Anonymous,,,209.0.112.16,0,8/15/2016 14:55,8/15/2016 14:57,1,1,6,18.564,18.564,19.514,1,6,17.967,18.518,19.887,2,6,19.06,19.06,20.069,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1,5,,3,5,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|S-N-G-No|N-G-No-Time3,,,,,,,,42.24290466,-71.00980377,-1
R_x6qN9mVft6jl6jn,Default Response Set,Anonymous,,,75.111.206.165,0,8/15/2016 14:55,8/15/2016 14:57,1,1,6,23.519,23.519,24.436,1,5,12.902,12.902,14.654,1,5,15.418,15.418,16.611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,3,,4,8,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|S-N-G-No|N-G-No-Time2|T-N-G-No|N-G-No-Time3,,,,,,,,33.5460968,-101.8951035,-1
R_3CJzYrcT0RH3Uuq,Default Response Set,Anonymous,,,173.21.33.111,0,8/15/2016 14:52,8/15/2016 14:57,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,39.865,39.865,40.998,1,2,76.376,76.376,77.837,1,6,18.355,18.355,19.171,1,,43,1,5,,4,8,Moral - Bad - Mental states,,,,,,,,G-M-B-Ms|M-B-Ms-Time1|S-M-B-Ms|M-B-Ms-Time2|T-M-B-Ms|M-B-Ms-Time3,40.3117981,-88.146698,-1
R_1GOZX0uAm1eMRJr,Default Response Set,Anonymous,,,12.193.49.223,0,8/15/2016 14:53,8/15/2016 14:57,1,1,,,,,,,,,,,,,,,,1,66.184,66.184,75.238,1,1,74.177,74.177,75.164,1,1,57.328,57.328,58.565,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,5,,4,6,Non-moral - Bad - No mental states,,S-N-B-No|N-B-No-Time1|G-N-B-No|N-B-No-Time2|T-N-B-No|N-B-No-Time3,,,,,,,29.11779785,-82.31220245,-1
R_2QX39aF7Po6uaCe,Default Response Set,Anonymous,,,104.162.71.49,0,8/15/2016 14:56,8/15/2016 14:58,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.556,10.556,12.732,1,4,17.524,17.524,19.626,1,4,11.057,11.057,12.427,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,2,,6,4,Moral - Good - No mental states,,,,,S-M-G-No|M-G-No-Time1|G-M-G-No|M-G-No-Time2|T-M-G-No|M-G-No-Time3,,,,40.66169739,-73.98549652,-1
R_1BW1QHkkwRjjWaN,Default Response Set,Anonymous,,,96.57.65.98,0,8/15/2016 14:56,8/15/2016 14:58,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,76.409,76.409,77.748,1,7,0.995,0.995,2.24,1,7,14.539,14.539,15.397,1,,36,1,3,,5,3,Moral - Bad - Mental states,,,,,,,,T-M-B-Ms|M-B-Ms-Time1|G-M-B-Ms|M-B-Ms-Time2|S-M-B-Ms|M-B-Ms-Time3,40.81559753,-73.11810303,-1
R_2zuojXxOsKxGjqe,Default Response Set,Anonymous,,,98.211.30.91,0,8/15/2016 14:57,8/15/2016 14:58,1,1,,,,,,,,,,,,,,,,1,18.105,18.105,21.484,1,2,21.307,21.307,23.434,1,1,14.065,14.065,14.851,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,5,,5,9,Non-moral - Bad - No mental states,,G-N-B-No|N-B-No-Time1|T-N-B-No|N-B-No-Time2|S-N-B-No|N-B-No-Time3,,,,,,,35.88960266,-86.31659698,-1
R_3dKydtBRdgZgVxM,Default Response Set,Anonymous,,,71.160.24.138,0,8/15/2016 14:56,8/15/2016 14:59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,43.122,43.122,44.757,1,7,37.818,37.818,39.221,1,5,47.218,47.564,48.573,2,,,,,,,,,,,,,,,,,35,2,2,,5,4,Moral - Good - Mental states,,,,,,,T-M-G-Ms|M-G-Ms-Time1|S-M-G-Ms|M-G-Ms-Time2|G-M-G-Ms|M-G-Ms-Time3,,34.04859924,-118.4423981,-1
R_1fj8M3HW98eE1yY,Default Response Set,Anonymous,,,108.198.193.127,0,8/15/2016 14:55,8/15/2016 14:59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,77.764,79.676,82.371,2,7,7.751,8.254,9.563,2,7,9.386,9.386,25.346,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,5,,5,8,Non-moral - Good - Mental states,,,T-N-G-Ms|N-G-Ms-Time1|G-N-G-Ms|N-G-Ms-Time2|S-N-G-Ms|N-G-Ms-Time3,,,,,,32.5171051,-90.13670349,-1
R_2yrcA0XzhGGfV3m,Default Response Set,Anonymous,,,207.58.243.107,0,8/15/2016 14:56,8/15/2016 14:59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.66,35.66,36.796,1,1,29.696,33.36,33.83,4,1,46.393,47.584,48.333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,5,,5,4,Moral - Bad - No mental states,,,,,,T-M-B-No|M-B-No-Time1|S-M-B-No|M-B-No-Time2|G-M-B-No|M-B-No-Time3,,,41.44110107,-81.74169922,-1
R_2rAstdSP7HbrlhF,Default Response Set,Anonymous,,,24.103.50.83,0,8/15/2016 14:57,8/15/2016 14:59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,40.53,40.53,41.618,1,7,18.483,19.364,20.134,2,6,17.98,17.98,18.84,1,,,,,,,,,,,,,,,,,31,1,5,,5,5,Moral - Good - Mental states,,,,,,,T-M-G-Ms|M-G-Ms-Time1|S-M-G-Ms|M-G-Ms-Time2|G-M-G-Ms|M-G-Ms-Time3,,40.73170471,-73.9885025,-1
R_240gK336bsMaLlu,Default Response Set,Anonymous,,,199.116.171.213,0,8/15/2016 14:57,8/15/2016 14:59,1,1,,,,,,,,,,,,,,,,2,42.597,42.597,43.597,1,4,28.813,28.813,29.705,1,3,26.306,26.306,27.077,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,5,,6,4,Non-moral - Bad - No mental states,,T-N-B-No|N-B-No-Time1|G-N-B-No|N-B-No-Time2|S-N-B-No|N-B-No-Time3,,,,,,,32.78250122,-96.8207016,-1
R_325Y3ICVpAAIi5o,Default Response Set,Anonymous,,,69.62.156.78,0,8/15/2016 14:57,8/15/2016 14:59,1,1,6,27.936,27.936,30.226,1,6,30.099,30.099,31.524,1,5,28.018,28.018,29.051,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,5,,4,8,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|S-N-G-No|N-G-No-Time2|T-N-G-No|N-G-No-Time3,,,,,,,,38.62620544,-121.3247986,-1
R_1r0QrA1I5o63Mu1,Default Response Set,Anonymous,,,23.28.187.79,0,8/15/2016 14:58,8/15/2016 14:59,1,1,6,4.263,4.263,5.153,1,5,2.892,2.892,3.56,1,5,8.589,8.589,9.375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,1,,2,4,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|S-N-G-No|N-G-No-Time3,,,,,,,,41.38619995,-81.79149628,-1
R_1IQRYVEVPmw0TbA,Default Response Set,Anonymous,,,68.217.0.113,0,8/15/2016 14:54,8/15/2016 14:59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,48.617,69.97,70.982,6,6,2.841,61.753,62.707,7,6,3.345,158.913,159.67,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,3,,7,4,Non-moral - Good - Mental states,,,T-N-G-Ms|N-G-Ms-Time1|G-N-G-Ms|N-G-Ms-Time2|S-N-G-Ms|N-G-Ms-Time3,,,,,,34.12680054,-84.5739975,-1
R_2pS19U3MWZTYKeX,Default Response Set,Anonymous,,,115.87.191.175,0,8/15/2016 14:57,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,66.904,66.904,72.541,1,7,12.625,14.295,14.876,2,7,2.386,2.386,4.831,1,,27,1,5,,2,4,Moral - Bad - Mental states,,,,,,,,S-M-B-Ms|M-B-Ms-Time1|G-M-B-Ms|M-B-Ms-Time2|T-M-B-Ms|M-B-Ms-Time3,13.85830688,100.468811,-1
R_cMUYVdU0dkz9nlT,Default Response Set,Anonymous,,,107.199.114.164,0,8/15/2016 14:57,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,36.326,36.773,39.005,2,3,29.881,32.96,33.364,3,3,30.585,30.923,31.977,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,2,,5,5,Moral - Bad - No mental states,,,,,,S-M-B-No|M-B-No-Time1|G-M-B-No|M-B-No-Time2|T-M-B-No|M-B-No-Time3,,,41.6269989,-88.20400238,-1
R_x63ndkA6fiGoB9L,Default Response Set,Anonymous,,,199.193.183.1,0,8/15/2016 14:56,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8.663,70.458,71.547,3,6,4.654,54.267,56.094,4,6,3.408,40.994,43.018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,5,,6,7,Non-moral - Bad - Mental states,,,,T-N-B-Ms|N-B-Ms-Time1|G-N-B-Ms|N-B-Ms-Time2|S-N-B-Ms|Q90,,,,,38.36199951,-85.8891983,-1
R_12MEA5FF9JdGkPq,Default Response Set,Anonymous,,,67.190.186.10,0,8/15/2016 14:57,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,41.754,41.754,43.359,1,7,38.738,47.505,48.682,4,7,35.121,44.52,45.522,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,5,,4,6,Non-moral - Good - Mental states,,,S-N-G-Ms|N-G-Ms-Time1|G-N-G-Ms|N-G-Ms-Time2|T-N-G-Ms|N-G-Ms-Time3,,,,,,39.82879639,-105.0606995,-1
R_3NUlViuP7g6pbl8,Default Response Set,Anonymous,,,68.32.227.88,0,8/15/2016 14:59,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26.896,28.214,30.378,2,6,17.895,17.895,22.47,1,6,11.234,11.234,13.866,1,,33,2,5,,4,7,Moral - Bad - Mental states,,,,,,,,G-M-B-Ms|M-B-Ms-Time1|S-M-B-Ms|M-B-Ms-Time2|T-M-B-Ms|M-B-Ms-Time3,36.6703949,-81.96720123,-1
R_ve2NY5ibk0sdCg1,Default Response Set,Anonymous,,,24.220.52.125,0,8/15/2016 14:58,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,29.982,30.444,31.785,2,6,26.694,26.694,28.412,1,5,23.737,23.737,25.96,1,,,,,,,,,,,,,,,,,38,2,5,,5,3,Moral - Good - Mental states,,,,,,,T-M-G-Ms|M-G-Ms-Time1|S-M-G-Ms|M-G-Ms-Time2|G-M-G-Ms|M-G-Ms-Time3,,43.7183075,-98.02619934,-1
R_3dKVIuJqGLpUtbw,Default Response Set,Anonymous,,,174.134.143.144,0,8/15/2016 14:58,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30.499,30.499,31.723,1,7,26.101,26.101,40.024,1,7,22.803,22.803,24.325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,5,,5,9,Non-moral - Bad - Mental states,,,,G-N-B-Ms|N-B-Ms-Time1|S-N-B-Ms|N-B-Ms-Time2|T-N-B-Ms|Q90,,,,,35.43800354,-118.8311996,-1
R_D5XPKatYxjq8DqF,Default Response Set,Anonymous,,,162.253.241.78,0,8/15/2016 14:58,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,2,30.582,30.582,31.602,1,2,23.43,23.43,28.738,1,4,28.916,28.916,29.845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,3,,4,4,Non-moral - Bad - No mental states,,T-N-B-No|N-B-No-Time1|S-N-B-No|N-B-No-Time2|G-N-B-No|N-B-No-Time3,,,,,,,30.03779602,-95.5326004,-1
R_3F2wPjC9fnQfWvs,Default Response Set,Anonymous,,,50.135.147.102,0,8/15/2016 14:58,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14.45,40.201,41.274,2,4,33.096,33.096,34.185,1,4,26.955,26.955,27.915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,5,,2,8,Moral - Good - No mental states,,,,,T-M-G-No|M-G-No-Time1|S-M-G-No|M-G-No-Time2|G-M-G-No|M-G-No-Time3,,,,47.64759827,-122.5363998,-1
R_3Lbz3CR3Z6Ol8vo,Default Response Set,Anonymous,,,75.181.60.253,0,8/15/2016 14:59,8/15/2016 15:00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24.172,24.172,25.234,1,3,21.223,21.223,22.883,1,5,17.436,17.436,18.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,5,,5,6,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|S-M-G-No|M-G-No-Time2|T-M-G-No|M-G-No-Time3,,,,35.13380432,-81.0059967,-1
R_1myGKJcBSJ73CYN,Default Response Set,Anonymous,,,208.119.81.194,0,8/15/2016 14:59,8/15/2016 15:01,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.341,41.341,44.728,1,1,1.914,12.84,14.795,2,1,3.709,14.415,15.662,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,5,,5,5,Moral - Bad - No mental states,,,,,,G-M-B-No|M-B-No-Time1|T-M-B-No|M-B-No-Time2|S-M-B-No|M-B-No-Time3,,,37.94650269,-87.5522995,-1
